"Ferment","Humidity","Inlet","Outlet","Rain","Input","Output"
22.48946288,78.55041365,125.2169076,39.07956667,35,16821,3581
26.34765792,80.16162142,100.6920216,38.20820332,25,8348,1778
27.01947462,78.35636296,116.833022,35.00320331,15,26302,5497
25.71967973,80.6038473,109.8066081,43.12489346,12,16388,3445
27.20918804,79.92210176,113.2892204,43.00870067,34,12956,2804
27.32526914,80.75199036,123.6649507,35.46083984,28,17000,3623
22.99870824,80.05946807,98.10643462,41.72652207,30,5705,1762
23.45929964,78.30238021,104.3266797,36.66465132,6,15633,3337
23.50005652,80.17929367,99.03528661,41.57152567,32,24560,5000
24.65775612,80.62846702,124.2751841,38.26230823,35,10954,2501
27.29138839,80.30095605,123.6649507,39.25772954,25,14138,2950
25.85044059,80.49214791,125.0829443,36.86111403,15,12218,2600
22.57172057,78.96911439,116.6016072,44.62770452,35,8197,1778
23.39682679,78.30238021,122.185059,36.37239835,25,24078,5222
26.66695008,78.64016778,112.7513532,38.62791521,30,23468,5104
22.57172057,78.06498845,122.0363124,43.73896464,35,8465,1820
24.13239674,80.53959966,108.6388931,44.73895246,32,11601,2501
22.12438214,80.84777819,109.3011533,35.66824034,15,15220,3307
25.10138229,78.90023127,97.83665733,38.02929543,30,13309,2772
25.44516342,80.72604703,112.3706972,35.84052979,35,12496,2655
22.19557247,78.55041365,98.68612895,37.30141337,25,13037,2727
27.2902905,80.90654233,116.78972,35.43954758,28,11160,2384
24.96658488,79.07764414,116.6371782,35.80390252,20,17090,3716
26.593188,79.81771705,101.2675354,41.46092356,35,13237,2779
24.59940382,80.41849289,127.1701235,43.17425115,40,8994,2006
24.65570633,79.33672705,116.6371782,35.80390252,6,9764,2011
22.87539914,80.05946807,111.060914,44.7328558,40,14864,3098
26.08789637,80.6038473,123.9515326,43.12489346,5,23875,5000
25.04757264,79.07764414,129.256917,35.16914162,17,24175,5222
24.37223632,80.8249897,112.3706972,39.79000998,45,12349,2698
25.50230058,80.72604703,123.9515326,37.15563748,18,16388,3530
27.10835645,79.92210176,112.8951691,39.05351868,25,15423,3221
24.43452857,79.50866581,101.3277098,41.57684572,26,15784,3277
26.34765792,80.49214791,102.5168421,37.83164837,10,22031,4669
25.35672572,80.52433213,127.1701235,35.66351663,5,26302,5610
27.60165319,79.82595446,110.8289538,40.46946826,25,12961,2696
27.01947462,79.81148071,101.9295748,40.53407138,25,7728,1820
22.29603033,79.87636052,108.2140267,43.153553,5,9764,2011
23.01871409,80.99489754,101.0043032,37.06165794,35,22064,4529
22.61674371,78.96911439,122.0784843,43.4082814,30,8994,2186
25.32951569,78.82910611,97.83665733,39.24272293,25,8325,1523
24.08038217,79.43360714,101.0596166,35.6670924,55,20733,4727
24.88164054,80.04576103,112.6115105,43.52554094,15,12834,2826
27.32526914,80.75199036,116.78972,35.43954758,40,15220,3221
22.87539914,80.99489754,122.0784843,44.62770452,35,13906,2935
27.55035434,79.32196425,113.0226603,40.13998114,5,12549,2628
26.49440708,79.15093695,120.5366124,38.22908466,10,12442,2703
24.65775612,79.33672705,124.7266733,41.21536012,29,10954,2392
25.71686154,78.29405821,122.185059,36.00421995,20,11079,2501
23.39682679,80.17929367,99.03528661,37.06165794,5,15784,3277
23.38949156,80.59478586,102.1060696,40.48128245,26,12971,2696
23.32167524,79.41034633,101.3277098,37.06165794,55,19511,3888
24.35405938,79.59689328,101.0596166,44.73895246,5,15117,3275
26.839893,78.87875812,97.94244601,39.18677452,26,12580,2698
24.37223632,79.92544517,113.2892204,38.70657961,28,11902,2394
22.29603033,80.85635751,115.935393,41.07970387,35,25756,5610
23.28842304,78.56397486,99.30119421,35.23949444,2,15253,3234
23.39682679,78.30238021,119.1540354,41.72652207,5,14431,2953
22.63380024,78.06498845,122.0363124,43.46459175,35,16100,3576
26.39956605,78.80376805,103.181763,41.45364671,28,12637,2686
23.28842304,78.62134413,125.346986,41.72652207,5,11079,2501
27.19940227,80.40933596,106.7321467,41.09248642,24,20032,4296
26.62610165,79.04670046,108.894302,41.88271226,10,16081,3508
22.99870824,78.44474004,101.0043032,36.66465132,25,12580,2686
27.6138121,80.53297071,100.5079374,39.02690516,18,23875,5199
27.75661903,80.44620234,122.5387341,37.7496183,18,14138,2950
24.63405909,79.33672705,127.3600532,35.6670924,5,25158,5497
26.9146054,78.64009591,100.7497462,39.50909544,15,12580,2729
24.63405909,79.33672705,129.256917,39.05008672,14,11902,2421
24.35405938,79.59689328,103.5170999,39.79000998,25,5705,1778
27.20918804,79.5745,103.6100977,44.16945708,34,4594,1654
27.21607282,78.4338507,127.822302,37.23562402,5,17493,3644
26.74816519,79.81148071,103.6100977,38.81352041,30,15574,3334
22.9502145,78.69363103,122.0784843,39.07956667,25,26275,5341
24.8272643,80.43946224,102.5168421,41.80816389,12,16828,3633
23.88844373,79.59689328,99.59075481,38.20820332,5,16367,3352
22.98589514,78.44474004,107.1911753,37.30141337,6,15210,3275
23.65657838,79.92609337,125.3517732,44.73895246,50,15634,3345
24.37223632,79.4712915,106.309182,35.80390252,50,11479,2392
26.05731818,78.80376805,100.0538915,35.68814729,17,15253,3221
27.11479112,80.40933596,125.3517732,37.7496183,32,22031,4594
22.19557247,78.29038775,113.2291249,39.70578887,25,25038,5610
27.6138121,80.44620234,101.3105612,39.05351868,25,12754,2677
26.39956605,80.6038473,109.8066081,37.15563748,25,23875,5222
27.13941264,79.18429278,96.05925838,41.22051656,27,16066,3337
22.98589514,78.37365537,107.1911753,43.153553,25,16100,3508
27.55035434,79.82595446,113.0226603,39.05351868,16,11794,2358
26.9146054,78.32918609,105.368052,37.66705583,5,12580,2698
22.94980566,78.44474004,105.3893376,43.153553,35,26275,5375
22.94980566,79.34209108,114.7739212,42.25757062,55,19412,3961
24.18953084,79.59689328,96.20550883,41.22051656,20,5705,1257
24.13171932,78.09669487,104.3266797,37.58363581,5,18351,3872
27.11479112,79.18429278,114.8654449,38.22908466,15,17317,3716
24.13171932,80.53959966,102.1060696,39.55413191,32,12971,2773
22.52566121,79.19225136,106.8708998,42.28168945,25,22167,4673
24.84709869,80.04576103,121.6700028,38.26230823,10,16877,3728
25.39919515,78.82910611,103.181763,40.63576557,30,15633,3343
22.48946288,80.84777819,125.3854748,39.27165578,40,13793,2868
24.13171932,80.53959966,101.3128434,44.73895246,33,15634,3345
25.50230058,79.26512176,126.5954698,43.53021424,26,12442,2698
25.85044059,79.09037546,115.278873,36.83098126,17,12549,2686
23.89482951,79.92544517,125.3517732,39.79000998,27,12931,2804
27.33078519,80.75199036,127.822302,35.43954758,40,15253,3163
27.37213088,80.13306665,100.5079374,39.18677452,25,15682,3343
24.61870807,79.32668586,121.8024283,41.21536012,5,9764,1964
24.96093602,79.07764414,116.6371782,41.21536012,29,15423,3269
27.6138121,78.44393374,100.5079374,35.68814729,26,32768,6231
27.64268228,80.44151059,103.2538478,41.39712704,16,12218,2377
27.13941264,79.5745,115.5610859,42.62228634,25,17317,3610
24.41164536,78.8052114,112.8992935,44.65342744,5,16498,3502
23.88844373,79.60291242,108.7174623,39.55413191,33,7410,1654
23.30097946,78.56397486,105.5638369,35.23446691,20,20733,4673
25.24542931,80.08657283,125.3517732,39.25772954,5,17090,3633
26.85452663,80.07408702,101.7690733,41.39712704,35,19252,4100
22.87539914,80.72726883,129.593762,43.73896464,45,11601,2626
25.71363774,78.29405821,113.2291249,43.36194848,10,17126,3613
24.59940382,80.41849289,127.1701235,43.52554094,27,9764,2109
27.34713376,80.18315335,119.6086252,39.25772954,35,25238,5614
24.44050863,80.82285528,112.3706972,40.74654804,24,12334,2392
25.06403345,79.45476817,106.309182,43.97473936,29,8197,987
22.29603033,80.53987208,115.935393,43.46459175,15,9764,2196
26.05731818,79.25607926,109.5000038,37.29495841,25,15574,3337
26.62610165,79.15093695,114.8654449,41.88271226,35,25238,5316
24.41164536,80.82285528,97.55397803,35.68814729,35,15253,3205
26.9146054,78.64009591,116.833022,36.08382598,27,19775,4296
26.70721846,79.81148071,100.8926844,40.53407138,27,7728,1674
27.11479112,79.57804197,117.3772888,42.62228634,20,18744,3888
23.22122615,78.77605282,125.346986,36.66465132,25,16100,3576
23.66355627,80.11431251,106.7321467,39.55413191,26,15784,3343
22.29603033,80.59243585,111.000565,35.28973643,35,15253,3269
25.53547025,78.29405821,113.2291249,43.36194848,35,26275,5316
23.38949156,80.68928983,99.86264169,37.76547493,35,22167,4787
26.55826329,80.19603253,113.2892204,43.73148257,5,22557,4497
27.55035434,79.32196425,96.20910721,40.63543181,10,13309,2720
24.96343358,79.55427316,99.59075481,41.57152567,27,13309,2772
27.54133065,78.34734425,101.3105612,37.41569346,18,15230,3163
27.16416886,79.48749844,101.2675354,41.64883435,55,19986,4210
23.89482951,80.66207851,99.86264169,38.20820332,35,12971,2727
25.85044059,79.29272622,115.278873,41.38002165,15,15149,3272
25.08727864,79.55427316,103.5170999,37.90865746,10,12613,2611
22.66238076,80.05946807,129.593762,43.46459175,34,5851,1227
26.66695008,79.30411611,120.5366124,40.13998114,50,11479,2511
25.35672572,80.72604703,123.9515326,37.56049329,18,20032,4183
24.8563571,80.04576103,121.6700028,41.89998128,10,16677,3502
25.71686154,79.19717582,108.9723966,40.30042587,35,12956,2804
22.9502145,78.69363103,122.0784843,39.27165578,30,26275,5375
26.839893,78.32918609,123.6870231,36.08382598,30,16100,3493
25.13984604,79.13804947,117.1461096,43.53021424,45,19511,4096
25.06403345,79.45476817,96.20550883,42.32449577,50,21192,4787
24.65775612,78.93006356,112.8992935,43.04428862,24,11902,2600
25.51177122,79.09046849,116.6371782,43.97473936,45,8197,987
22.34310339,80.17861442,100.2709257,35.28973643,15,24867,5061
27.51865797,79.82595446,101.3105612,43.00870067,25,15682,3429
23.65657838,80.68928983,108.6388931,35.92628951,45,19986,4210
25.00100229,80.81760488,118.0280402,43.12489346,10,7336,1706
24.2866789,80.11431251,112.8951691,38.70657961,22,13272,2779
25.44516342,78.88611725,97.82665974,38.02929543,45,16270,3453
27.01947462,80.07408702,125.3517732,35.66351663,40,25158,5449
24.59940382,80.14044721,101.7690733,41.89998128,33,22167,4673
27.0747521,79.18429278,96.05925838,40.35713599,15,13443,2723
27.0747521,80.60188853,108.1058496,43.63567226,34,11601,2392
23.38949156,79.92609337,100.6920216,37.06165794,15,16828,3544
25.39919515,79.26512176,125.2369442,42.86899977,45,20457,4234
22.66609461,79.34209108,109.6068077,43.56650715,39,8465,1654
22.34310339,80.59243585,109.3011533,39.57496996,15,19556,4296
27.42361269,79.20934791,120.7023885,37.29495841,10,15149,3221
26.70721846,80.07408702,106.7321467,43.73148257,25,16498,3502
27.42361269,79.29997666,113.7968445,41.64883435,5,17090,3581
22.98589514,78.44474004,101.3246237,37.30141337,20,12580,2698
24.89374336,80.62194135,96.91084155,40.63543181,10,14138,2950
26.34765792,79.62322438,115.5610859,43.63567226,18,16498,3576
26.60395529,78.7386461,103.729158,37.66705583,15,18351,3888
25.32951569,79.26512176,125.2369442,43.68278761,45,13906,2953
22.63380024,78.06498845,113.2291249,42.28168945,21,14431,2868
24.8272643,80.43946224,125.0829443,41.80947153,5,12948,2855
25.06403345,79.03820694,103.181763,37.90865746,32,12834,2826
27.33078519,79.22178613,114.9955594,40.30042587,27,17317,3610
26.9146054,78.32918609,127.7316356,43.36194848,15,14431,3078
22.97487382,79.72364355,125.2169076,39.07956667,28,9465,2109
24.09171172,80.8249897,101.3128434,39.81593654,30,31452,6475
26.839893,78.35636296,105.5638369,38.67327569,26,16100,3508
25.32951569,79.37546984,106.309182,42.86899977,29,16081,3508
24.35405938,78.44146408,107.513241,43.8993461,33,9084,1942
27.34713376,80.90654233,96.20910721,40.63543181,30,29282,6881
22.66609461,78.55180034,109.6068077,44.7328558,35,14478,2868
26.9366195,78.64009591,105.368052,37.41569346,15,13037,2773
26.05731818,79.62322438,115.5610859,41.09248642,10,18744,3961
26.60395529,79.15093695,114.8654449,40.30042587,15,17090,3644
27.33701368,78.4338507,116.78972,36.08382598,27,24078,5199
27.54133065,79.29997666,113.7968445,40.13998114,20,16286,3576
25.35672572,80.52433213,127.1701235,35.66351663,5,24867,5222
25.03117931,79.45476817,106.309182,42.86899977,45,11479,2626
26.05731818,79.25607926,114.8654449,41.88271226,28,15149,3255
24.61870807,80.82285528,117.0530576,41.80947153,40,25756,5449
25.06403345,80.81760488,117.0530576,35.84052979,40,31452,6231
25.04757264,79.03820694,97.83665733,35.68814729,2,17000,3728
27.13941264,79.18429278,113.7430891,37.29495841,5,11794,2393
24.61870807,79.50866581,109.780436,40.74654804,27,17404,3740
24.8563571,79.88997011,103.5170999,43.17425115,35,19252,4146
24.45149596,80.82285528,123.9515326,40.74654804,45,7336,1674
22.19557247,79.19225136,100.778574,42.53016142,35,16367,3486
22.91784149,80.74788527,105.3893376,35.28973643,35,25158,5614
23.22122615,79.04695672,98.10643462,38.03944817,10,18004,4100
24.62975108,79.50866581,112.2854848,41.57684572,40,10954,2393
27.21607282,78.4338507,114.9955594,36.00421995,15,17126,3740
24.96658488,80.81760488,96.91084155,44.85142867,35,8197,1226
27.51865797,79.20934791,119.6086252,40.79655071,16,17317,3613
25.32951569,80.52433213,102.5168421,39.05351868,28,20032,4234
22.34310339,80.59243585,98.68612895,39.57496996,35,18004,3888
22.02125634,78.29038775,113.2291249,43.56650715,25,20654,4338
26.839893,78.87875812,112.2574445,38.62791521,26,24078,5199
24.13171932,79.60291242,101.3277098,39.81593654,30,20009,4146
26.12581152,79.95572367,113.2892204,40.53407138,5,15423,3255
22.52566121,80.17861442,125.2169076,44.23656322,34,9084,2212
23.38949156,78.30238021,113.5277791,36.66465132,20,15210,3205
22.00740871,80.29743298,115.935393,39.27165578,5,13272,2779
24.96343358,78.92769241,97.83665733,38.02929543,24,14922,3163
22.12438214,78.29038775,114.1064187,42.53016142,20,14431,2953
26.62610165,78.7386461,100.0538915,35.98913762,20,12580,2663
24.96093602,79.07764414,124.7266733,41.21536012,29,16877,3740
24.18953084,79.59689328,108.7174623,44.73895246,33,8465,1820
22.97487382,79.87054361,129.1969008,43.46459175,45,20457,4338
23.22122615,78.56397486,107.5895937,38.03944817,5,15210,3255
24.61870807,80.89161405,117.0530576,41.80947153,24,7336,1227
27.33078519,80.90654233,116.78972,35.46083984,32,20733,4511
22.98589514,78.89712263,107.1911753,39.71829518,30,24560,5000
24.90657883,79.88997011,106.309182,41.57684572,25,13309,2817
22.61674371,78.71866302,119.6429436,39.07956667,25,25345,5375
24.08038217,79.43360714,99.52105955,39.02690516,29,22167,4594
24.35405938,78.44146408,100.7497462,43.04428862,10,12637,2655
27.13941264,80.60188853,101.487383,40.53407138,24,12754,2703
26.70721846,78.32918609,125.610861,36.08382598,50,20457,4210
23.65905537,80.41773935,121.3548835,39.55413191,34,10954,2394
22.29603033,79.19225136,115.935393,44.62770452,25,16498,3530
25.51177122,78.82910611,112.2574445,40.63576557,30,19788,4232
23.16829314,78.37365537,101.3246237,35.24456569,5,19375,4146
25.51177122,79.26512176,124.7266733,37.90865746,32,11794,2501
26.9366195,79.81148071,101.9295748,39.05351868,30,16066,3337
26.839893,78.87875812,98.77059593,38.20820332,26,12152,2344
26.85452663,78.09888315,113.2291249,36.56191235,30,21571,4787
24.13171932,78.67874209,112.8992935,43.70199564,10,14934,3234
24.96658488,78.92769241,103.729158,44.7537638,25,22557,4787
27.29138839,79.22178613,117.7226915,37.29495841,27,16677,3445
22.40019725,80.84777819,98.68612895,37.70212064,15,25756,5614
27.19940227,79.61926826,103.0542274,44.16945708,25,15117,3275
26.20661208,80.16162142,125.4843682,40.32563278,5,15149,3234
22.97487382,78.55180034,116.027628,44.62770452,35,13906,3083
24.18953084,79.60291242,99.59075481,38.02929543,25,24560,5173
24.80306083,78.03819254,114.1064187,37.62604686,21,15784,3347
22.87539914,79.34209108,125.2169076,44.23656322,29,8197,1523
27.21607282,80.30095605,117.7226915,40.32563278,25,20032,4232
22.19557247,80.15308951,108.2140267,39.70578887,27,9764,2011
26.55826329,79.81771705,103.0542274,36.14719154,35,12496,2703
25.58240036,79.49348989,103.0542274,42.62228634,45,19986,4247
23.65657838,80.68928983,102.4933521,40.43744667,29,16828,3610
27.33078519,80.75199036,116.78972,43.12489346,27,22064,4594
24.89374336,80.43946224,102.5168421,41.80816389,25,20032,4183
22.00740871,78.55041365,111.000565,43.56650715,28,16498,3530
26.66695008,78.87875812,103.729158,38.28182872,30,15230,3205
22.61862266,78.30455448,116.6016072,39.07956667,30,25038,5610
23.22122615,78.62134413,96.27519623,37.6711538,5,18351,3961
26.55826329,79.15093695,115.278873,38.22908466,15,15934,3363
22.61862266,78.71866302,115.3924173,38.2768215,30,24078,5231
24.45149596,78.8052114,100.0538915,38.02929543,5,15633,3429
25.13984604,79.37546984,96.20550883,41.22051656,29,15574,3337
22.97487382,79.72364355,116.027628,43.29545866,27,9764,2109
22.9502145,79.72364355,114.7739212,39.70578887,35,5851,1762
27.33078519,80.30095605,123.6649507,37.7496183,40,30261,6231
24.18953084,80.8249897,99.86264169,36.85348912,24,12349,2611
23.50005652,79.92609337,125.3517732,39.81593654,27,12948,2779
24.44050863,80.89161405,109.8066081,43.17425115,24,12349,2628
22.99870824,80.72726883,98.10643462,37.76547493,45,16270,3445
24.65775612,78.03819254,122.185059,36.41539411,5,15210,3255
22.29603033,80.29743298,103.7897404,39.34236856,15,12971,2772
24.2866789,79.16745613,129.256917,37.4851914,33,8994,2212
26.39956605,80.6038473,108.1058496,35.46083984,28,25158,5316
23.16829314,79.87054361,99.30119421,38.03944817,5,5705,1820
24.09171172,78.10103855,113.2291249,43.33613314,5,15210,3275
25.32951569,79.26512176,121.8024283,37.90865746,25,16877,3623
25.39884595,80.72604703,101.487383,35.84052979,25,14138,2935
24.63405909,79.33672705,125.2369442,35.80390252,6,13272,2855
25.44516342,78.88611725,103.181763,38.28182872,40,18351,3961
23.01871409,79.87054361,101.0043032,38.0206105,20,24560,5173
23.88844373,79.4712915,109.780436,37.12509881,29,13981,3039
24.88164054,80.43946224,127.1701235,41.57684572,10,22031,4436
26.74816519,78.64016778,105.5638369,38.28182872,35,21571,4673
24.8272643,80.43946224,121.3548835,41.80816389,5,7827,1257
26.9146054,78.64009591,125.610861,36.08382598,27,25038,5449
22.29603033,78.55041365,98.68612895,39.71829518,35,12580,2611
24.59940382,80.14044721,101.7690733,41.80816389,32,24560,5173
24.65570633,78.03819254,104.3266797,36.56191235,25,12637,2703
27.63837362,80.53297071,113.2761081,36.14719154,16,14138,2935
24.74203336,79.33672705,126.5954698,38.15622827,25,13272,2720
23.66355627,78.10103855,114.1064187,37.58363581,33,23468,5173
27.13941264,79.57804197,100.8926844,40.13998114,30,12834,2772
25.08727864,79.45476817,99.52105955,35.68814729,27,15253,3163
